as_of,index_name,code
2026-06-15,hs300,000002
2026-06-15,hs300,000063
2026-06-15,hs300,000100
2026-06-15,hs300,000157
2026-06-15,hs300,000166
2026-06-15,hs300,000301
2026-06-15,hs300,000333
2026-06-15,hs300,000338
2026-06-15,hs300,000408
2026-06-15,hs300,000425
2026-06-15,hs300,000538
2026-06-15,hs300,000568
2026-06-15,hs300,000596
2026-06-15,hs300,000617
2026-06-15,hs300,000625
2026-06-15,hs300,000630
2026-06-15,hs300,000651
2026-06-15,hs300,000657
2026-06-15,hs300,000708
2026-06-15,hs300,000725
2026-06-15,hs300,000768
2026-06-15,hs300,000776
2026-06-15,hs300,000792
2026-06-15,hs300,000807
2026-06-15,hs300,000858
2026-06-15,hs300,000895
2026-06-15,hs300,000938
2026-06-15,hs300,000963
2026-06-15,hs300,000975
2026-06-15,hs300,000977
2026-06-15,hs300,000988
2026-06-15,hs300,000999
2026-06-15,hs300,001280
2026-06-15,hs300,001391
2026-06-15,hs300,001965
2026-06-15,hs300,001979
2026-06-15,hs300,002001
2026-06-15,hs300,002027
2026-06-15,hs300,002028
2026-06-15,hs300,002049
2026-06-15,hs300,002050
2026-06-15,hs300,002074
2026-06-15,hs300,002142
2026-06-15,hs300,002179
2026-06-15,hs300,002202
2026-06-15,hs300,002230
2026-06-15,hs300,002236
2026-06-15,hs300,002241
2026-06-15,hs300,002304
2026-06-15,hs300,002311
2026-06-15,hs300,002352
2026-06-15,hs300,002353
2026-06-15,hs300,002371
2026-06-15,hs300,002384
2026-06-15,hs300,002415
2026-06-15,hs300,002422
2026-06-15,hs300,002460
2026-06-15,hs300,002463
2026-06-15,hs300,002466
2026-06-15,hs300,002475
2026-06-15,hs300,002493
2026-06-15,hs300,002532
2026-06-15,hs300,002558
2026-06-15,hs300,002594
2026-06-15,hs300,002600
2026-06-15,hs300,002602
2026-06-15,hs300,002625
2026-06-15,hs300,002648
2026-06-15,hs300,002709
2026-06-15,hs300,002714
2026-06-15,hs300,002736
2026-06-15,hs300,002837
2026-06-15,hs300,002916
2026-06-15,hs300,002920
2026-06-15,hs300,002938
2026-06-15,hs300,003816
2026-06-15,hs300,300014
2026-06-15,hs300,300015
2026-06-15,hs300,300033
2026-06-15,hs300,300059
2026-06-15,hs300,300122
2026-06-15,hs300,300124
2026-06-15,hs300,300251
2026-06-15,hs300,300274
2026-06-15,hs300,300308
2026-06-15,hs300,300316
2026-06-15,hs300,300394
2026-06-15,hs300,300408
2026-06-15,hs300,300413
2026-06-15,hs300,300418
2026-06-15,hs300,300433
2026-06-15,hs300,300442
2026-06-15,hs300,300450
2026-06-15,hs300,300476
2026-06-15,hs300,300498
2026-06-15,hs300,300502
2026-06-15,hs300,300628
2026-06-15,hs300,300661
2026-06-15,hs300,300750
2026-06-15,hs300,300760
2026-06-15,hs300,300803
2026-06-15,hs300,300832
2026-06-15,hs300,300866
2026-06-15,hs300,300896
2026-06-15,hs300,300999
2026-06-15,hs300,301165
2026-06-15,hs300,301236
2026-06-15,hs300,301269
2026-06-15,hs300,301308
2026-06-15,hs300,302132
2026-06-15,zz500,600004
2026-06-15,zz500,600008
2026-06-15,zz500,600021
2026-06-15,zz500,600032
2026-06-15,zz500,600038
2026-06-15,zz500,600060
2026-06-15,zz500,600062
2026-06-15,zz500,600095
2026-06-15,zz500,600098
2026-06-15,zz500,600100
2026-06-15,zz500,600105
2026-06-15,zz500,600109
2026-06-15,zz500,600126
2026-06-15,zz500,600131
2026-06-15,zz500,600132
2026-06-15,zz500,600141
2026-06-15,zz500,600143
2026-06-15,zz500,600153
2026-06-15,zz500,600157
2026-06-15,zz500,600161
2026-06-15,zz500,600166
2026-06-15,zz500,600170
2026-06-15,zz500,600171
2026-06-15,zz500,600177
2026-06-15,zz500,600208
2026-06-15,zz500,600256
2026-06-15,zz500,600282
2026-06-15,zz500,600292
2026-06-15,zz500,600295
2026-06-15,zz500,600298
2026-06-15,zz500,600299
2026-06-15,zz500,600312
2026-06-15,zz500,600316
2026-06-15,zz500,600329
2026-06-15,zz500,600332
2026-06-15,zz500,600339
2026-06-15,zz500,600348
2026-06-15,zz500,600350
2026-06-15,zz500,600352
2026-06-15,zz500,600363
2026-06-15,zz500,600369
2026-06-15,zz500,600377
2026-06-15,zz500,600378
2026-06-15,zz500,600380
2026-06-15,zz500,600390
2026-06-15,zz500,600392
2026-06-15,zz500,600398
2026-06-15,zz500,600435
2026-06-15,zz500,600483
2026-06-15,zz500,600486
2026-06-15,zz500,600497
2026-06-15,zz500,600498
2026-06-15,zz500,600499
2026-06-15,zz500,600511
2026-06-15,zz500,600516
2026-06-15,zz500,600517
2026-06-15,zz500,600521
2026-06-15,zz500,600535
2026-06-15,zz500,600536
2026-06-15,zz500,600546
2026-06-15,zz500,600562
2026-06-15,zz500,600563
2026-06-15,zz500,600566
2026-06-15,zz500,600578
2026-06-15,zz500,600582
2026-06-15,zz500,600583
2026-06-15,zz500,600595
2026-06-15,zz500,600598
2026-06-15,zz500,600601
2026-06-15,zz500,600602
2026-06-15,zz500,600606
2026-06-15,zz500,600637
2026-06-15,zz500,600642
2026-06-15,zz500,600655
2026-06-15,zz500,600663
2026-06-15,zz500,600685
2026-06-15,zz500,600688
2026-06-15,zz500,600699
2026-06-15,zz500,600704
2026-06-15,zz500,600707
2026-06-15,zz500,600711
2026-06-15,zz500,600737
2026-06-15,zz500,600754
2026-06-15,zz500,600763
2026-06-15,zz500,600764
2026-06-15,zz500,600765
2026-06-15,zz500,600801
2026-06-15,zz500,600808
2026-06-15,zz500,600816
2026-06-15,zz500,600820
2026-06-15,zz500,600848
2026-06-15,zz500,600862
2026-06-15,zz500,600863
2026-06-15,zz500,600871
2026-06-15,zz500,600873
2026-06-15,zz500,600879
2026-06-15,zz500,600884
2026-06-15,zz500,600885
2026-06-15,zz500,600901
2026-06-15,zz500,600906
2026-06-15,zz500,600909
2026-06-15,zz500,600927
2026-06-15,zz500,600967
2026-06-15,zz500,600968
2026-06-15,zz500,600970
2026-06-15,zz500,600977
2026-06-15,zz500,600985
2026-06-15,zz500,600988
2026-06-15,zz500,600995
2026-06-15,zz500,600998
2026-06-15,zz500,601000
2026-06-15,zz500,601001
2026-06-15,zz500,601016
2026-06-15,zz500,601019
2026-06-15,zz500,601098
2026-06-15,zz500,601099
2026-06-15,zz500,601106
2026-06-15,zz500,601108
2026-06-15,zz500,601112
2026-06-15,zz500,601118
2026-06-15,zz500,601128
2026-06-15,zz500,601139
2026-06-15,zz500,601155
2026-06-15,zz500,601156
2026-06-15,zz500,601162
2026-06-15,zz500,601179
2026-06-15,zz500,601198
2026-06-15,zz500,601212
2026-06-15,zz500,601216
2026-06-15,zz500,601228
2026-06-15,zz500,601233
2026-06-15,zz500,601236
2026-06-15,zz500,601298
2026-06-15,zz500,601399
2026-06-15,zz500,601555
2026-06-15,zz500,601567
2026-06-15,zz500,601577
2026-06-15,zz500,601598
2026-06-15,zz500,601608
2026-06-15,zz500,601611
2026-06-15,zz500,601615
2026-06-15,zz500,601665
2026-06-15,zz500,601666
2026-06-15,zz500,601696
2026-06-15,zz500,601699
2026-06-15,zz500,601717
2026-06-15,zz500,601799
2026-06-15,zz500,601808
2026-06-15,zz500,601865
2026-06-15,zz500,601866
2026-06-15,zz500,601869
2026-06-15,zz500,601880
2026-06-15,zz500,601928
2026-06-15,zz500,601958
2026-06-15,zz500,601966
2026-06-15,zz500,601990
2026-06-15,zz500,601991
2026-06-15,zz500,601997
2026-06-15,zz500,603000
2026-06-15,zz500,603049
2026-06-15,zz500,603077
2026-06-15,zz500,603087
2026-06-15,zz500,603092
2026-06-15,zz500,603119
2026-06-15,zz500,603129
2026-06-15,zz500,603156
2026-06-15,zz500,603160
2026-06-15,zz500,603175
2026-06-15,zz500,603179
2026-06-15,zz500,603225
2026-06-15,zz500,603233
2026-06-15,zz500,603256
2026-06-15,zz500,603290
2026-06-15,zz500,603298
2026-06-15,zz500,603308
2026-06-15,zz500,603338
2026-06-15,zz500,603341
2026-06-15,zz500,603345
2026-06-15,zz500,603379
2026-06-15,zz500,603444
2026-06-15,zz500,603486
2026-06-15,zz500,603529
2026-06-15,zz500,603565
2026-06-15,zz500,603568
2026-06-15,zz500,603589
2026-06-15,zz500,603596
2026-06-15,zz500,603605
2026-06-15,zz500,603606
2026-06-15,zz500,603650
2026-06-15,zz500,603658
2026-06-15,zz500,603659
2026-06-15,zz500,603688
2026-06-15,zz500,603699
2026-06-15,zz500,603728
2026-06-15,zz500,603737
2026-06-15,zz500,603766
2026-06-15,zz500,603786
2026-06-15,zz500,603806
2026-06-15,zz500,603816
2026-06-15,zz500,603833
2026-06-15,zz500,603858
2026-06-15,zz500,603885
2026-06-15,zz500,603899
2026-06-15,zz500,603920
2026-06-15,zz500,603939
2026-06-15,zz500,603979
2026-06-15,zz500,605358
2026-06-15,zz500,605589
2026-06-15,zz500,688002
2026-06-15,zz500,688017
2026-06-15,zz500,688018
2026-06-15,zz500,688019
2026-06-15,zz500,688027
2026-06-15,zz500,688037
2026-06-15,zz500,688052
2026-06-15,zz500,688065
2026-06-15,zz500,688099
2026-06-15,zz500,688114
2026-06-15,zz500,688120
2026-06-15,zz500,688122
2026-06-15,zz500,688166
2026-06-15,zz500,688169
2026-06-15,zz500,688172
2026-06-15,zz500,688180
2026-06-15,zz500,688187
2026-06-15,zz500,688188
2026-06-15,zz500,688192
2026-06-15,zz500,688200
2026-06-15,zz500,688213
2026-06-15,zz500,688220
2026-06-15,zz500,688234
2026-06-15,zz500,688235
2026-06-15,zz500,688248
2026-06-15,zz500,688266
2026-06-15,zz500,688278
2026-06-15,zz500,688281
2026-06-15,zz500,688295
2026-06-15,zz500,688297
2026-06-15,zz500,688301
2026-06-15,zz500,688313
2026-06-15,zz500,688318
2026-06-15,zz500,688322
2026-06-15,zz500,688331
2026-06-15,zz500,688336
2026-06-15,zz500,688343
2026-06-15,zz500,688347
2026-06-15,zz500,688349
2026-06-15,zz500,688361
2026-06-15,zz500,688363
2026-06-15,zz500,688375
2026-06-15,zz500,688385
2026-06-15,zz500,688387
2026-06-15,zz500,688411
2026-06-15,zz500,688425
2026-06-15,zz500,688469
2026-06-15,zz500,688475
2026-06-15,zz500,688498
2026-06-15,zz500,688520
2026-06-15,zz500,688538
2026-06-15,zz500,688561
2026-06-15,zz500,688563
2026-06-15,zz500,688568
2026-06-15,zz500,688578
2026-06-15,zz500,688582
2026-06-15,zz500,688599
2026-06-15,zz500,688608
2026-06-15,zz500,688615
2026-06-15,zz500,688617
2026-06-15,zz500,688629
2026-06-15,zz500,688676
2026-06-15,zz500,688692
2026-06-15,zz500,688702
2026-06-15,zz500,688708
2026-06-15,zz500,688709
2026-06-15,zz500,688728
2026-06-15,zz500,688772
2026-06-15,zz500,688777
2026-06-15,zz500,688778
2026-06-15,zz500,688819
2026-06-15,zz500,689009
2026-06-15,zz500,000009
2026-06-15,zz500,000021
2026-06-15,zz500,000027
2026-06-15,zz500,000032
2026-06-15,zz500,000034
2026-06-15,zz500,000039
2026-06-15,zz500,000050
2026-06-15,zz500,000060
2026-06-15,zz500,000062
2026-06-15,zz500,000088
2026-06-15,zz500,000155
2026-06-15,zz500,000400
2026-06-15,zz500,000415
2026-06-15,zz500,000423
2026-06-15,zz500,000429
2026-06-15,zz500,000513
2026-06-15,zz500,000519
2026-06-15,zz500,000528
2026-06-15,zz500,000537
2026-06-15,zz500,000539
2026-06-15,zz500,000559
2026-06-15,zz500,000582
2026-06-15,zz500,000591
2026-06-15,zz500,000598
2026-06-15,zz500,000623
2026-06-15,zz500,000629
2026-06-15,zz500,000661
2026-06-15,zz500,000683
2026-06-15,zz500,000703
2026-06-15,zz500,000709
2026-06-15,zz500,000723
2026-06-15,zz500,000728
2026-06-15,zz500,000729
2026-06-15,zz500,000733
2026-06-15,zz500,000737
2026-06-15,zz500,000738
2026-06-15,zz500,000739
2026-06-15,zz500,000750
2026-06-15,zz500,000783
2026-06-15,zz500,000785
2026-06-15,zz500,000786
2026-06-15,zz500,000800
2026-06-15,zz500,000825
2026-06-15,zz500,000830
2026-06-15,zz500,000831
2026-06-15,zz500,000878
2026-06-15,zz500,000883
2026-06-15,zz500,000887
2026-06-15,zz500,000893
2026-06-15,zz500,000898
2026-06-15,zz500,000921
2026-06-15,zz500,000932
2026-06-15,zz500,000937
2026-06-15,zz500,000951
2026-06-15,zz500,000959
2026-06-15,zz500,000960
2026-06-15,zz500,000967
2026-06-15,zz500,000983
2026-06-15,zz500,000987
2026-06-15,zz500,000997
2026-06-15,zz500,001203
2026-06-15,zz500,001221
2026-06-15,zz500,001286
2026-06-15,zz500,001309
2026-06-15,zz500,001386
2026-06-15,zz500,001389
2026-06-15,zz500,001696
2026-06-15,zz500,002007
2026-06-15,zz500,002008
2026-06-15,zz500,002025
2026-06-15,zz500,002032
2026-06-15,zz500,002044
2026-06-15,zz500,002056
2026-06-15,zz500,002064
2026-06-15,zz500,002065
2026-06-15,zz500,002078
2026-06-15,zz500,002085
2026-06-15,zz500,002120
2026-06-15,zz500,002126
2026-06-15,zz500,002130
2026-06-15,zz500,002131
2026-06-15,zz500,002138
2026-06-15,zz500,002152
2026-06-15,zz500,002153
2026-06-15,zz500,002155
2026-06-15,zz500,002157
2026-06-15,zz500,002185
2026-06-15,zz500,002195
2026-06-15,zz500,002203
2026-06-15,zz500,002223
2026-06-15,zz500,002244
2026-06-15,zz500,002252
2026-06-15,zz500,002261
2026-06-15,zz500,002262
2026-06-15,zz500,002265
2026-06-15,zz500,002266
2026-06-15,zz500,002271
2026-06-15,zz500,002273
2026-06-15,zz500,002281
2026-06-15,zz500,002299
2026-06-15,zz500,002312
2026-06-15,zz500,002318
2026-06-15,zz500,002335
2026-06-15,zz500,002340
2026-06-15,zz500,002402
2026-06-15,zz500,002407
2026-06-15,zz500,002409
2026-06-15,zz500,002410
2026-06-15,zz500,002414
2026-06-15,zz500,002423
2026-06-15,zz500,002429
2026-06-15,zz500,002430
2026-06-15,zz500,002432
2026-06-15,zz500,002436
2026-06-15,zz500,002444
2026-06-15,zz500,002461
2026-06-15,zz500,002465
2026-06-15,zz500,002472
2026-06-15,zz500,002487
2026-06-15,zz500,002500
2026-06-15,zz500,002508
2026-06-15,zz500,002517
2026-06-15,zz500,002568
2026-06-15,zz500,002583
2026-06-15,zz500,002601
2026-06-15,zz500,002603
2026-06-15,zz500,002608
2026-06-15,zz500,002624
2026-06-15,zz500,002670
2026-06-15,zz500,002673
2026-06-15,zz500,002683
2026-06-15,zz500,002738
2026-06-15,zz500,002739
2026-06-15,zz500,002756
2026-06-15,zz500,002773
2026-06-15,zz500,002797
2026-06-15,zz500,002812
2026-06-15,zz500,002821
2026-06-15,zz500,002831
2026-06-15,zz500,002841
2026-06-15,zz500,002850
2026-06-15,zz500,002851
2026-06-15,zz500,002926
2026-06-15,zz500,002939
2026-06-15,zz500,002945
2026-06-15,zz500,002966
2026-06-15,zz500,002984
2026-06-15,zz500,003021
2026-06-15,zz500,003022
2026-06-15,zz500,003031
2026-06-15,zz500,003035
2026-06-15,zz500,300001
2026-06-15,zz500,300002
2026-06-15,zz500,300003
2026-06-15,zz500,300012
2026-06-15,zz500,300017
2026-06-15,zz500,300024
2026-06-15,zz500,300037
2026-06-15,zz500,300054
2026-06-15,zz500,300058
2026-06-15,zz500,300073
2026-06-15,zz500,300100
2026-06-15,zz500,300115
2026-06-15,zz500,300136
2026-06-15,zz500,300140
2026-06-15,zz500,300142
2026-06-15,zz500,300144
2026-06-15,zz500,300146
2026-06-15,zz500,300207
2026-06-15,zz500,300223
2026-06-15,zz500,300285
2026-06-15,zz500,300339
2026-06-15,zz500,300346
2026-06-15,zz500,300373
2026-06-15,zz500,300383
2026-06-15,zz500,300390
2026-06-15,zz500,300395
2026-06-15,zz500,300432
2026-06-15,zz500,300454
2026-06-15,zz500,300458
2026-06-15,zz500,300474
2026-06-15,zz500,300475
2026-06-15,zz500,300487
2026-06-15,zz500,300496
2026-06-15,zz500,300548
2026-06-15,zz500,300558
2026-06-15,zz500,300567
2026-06-15,zz500,300570
2026-06-15,zz500,300604
2026-06-15,zz500,300620
2026-06-15,zz500,300623
2026-06-15,zz500,300627
2026-06-15,zz500,300666
2026-06-15,zz500,300676
2026-06-15,zz500,300677
2026-06-15,zz500,300679
2026-06-15,zz500,300699
2026-06-15,zz500,300718
2026-06-15,zz500,300724
2026-06-15,zz500,300735
2026-06-15,zz500,300748
2026-06-15,zz500,300751
2026-06-15,zz500,300757
2026-06-15,zz500,300759
2026-06-15,zz500,300763
2026-06-15,zz500,300857
2026-06-15,zz500,300888
2026-06-15,zz500,300919
2026-06-15,zz500,300953
2026-06-15,zz500,300957
2026-06-15,zz500,300972
2026-06-15,zz500,301200
2026-06-15,zz500,301301
2026-06-15,zz500,301358
2026-06-15,zz500,301377
2026-06-15,zz500,301498
2026-06-15,zz500,301526
2026-06-15,zz500,301536
2026-06-15,zz500,301606
2026-06-15,zz500,301611
